User ID,Prompt
5fb93846,"Previously, the user has taken the following courses: Analyzing Video with OpenCV and NumPy, Particle Dynamics, Kinetics: Studying Spacecraft Motion, Fundamentals of Fluid-Solid Interactions. In the future, the user wants to take ""Introduction to Physical Chemistry"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fbc4666,"Previously, the user has taken the following courses: Refugees in the 21st Century, Public Health in Humanitarian Crises 2, Communicating During Global Emergencies, Disaster Preparedness. In the future, the user wants to take ""Public Health in Humanitarian Crises 1"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fbc90f3,"Previously, the user has taken the following courses: Marketing Mix Implementation Capstone, Content, Advertising & Social IMC, Social Marketing Capstone Project, Introduction to Social Media Marketing. In the future, the user wants to take ""Social Media Management"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fbd527b,"Previously, the user has taken the following courses: African cities : An Introduction to Urban Planning, Planning for Climate Change in African Cities, Climate Change Mitigation in Developing Countries, Global sustainability and corporate social responsibility: Be sustainable. In the future, the user wants to take ""The Sustainable Development Goals � A global, transdisciplinary vision for the future"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fbd5cad,"Previously, the user has taken the following courses: Dermatology: Trip to skin, From Disease to Genes and Back, Disease Clusters, Outbreaks and Epidemics. In the future, the user wants to take ""Opioid Epidemic: From Evidence to Impact"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fbd7fdb,"Previously, the user has taken the following courses: Predict Gas Guzzlers using a Neural Net Model on the MPG Data Set, Machine Learning:  Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R, The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats, Machine Learning: Create a Neural Network that Predicts whether an Image is a Car or Airplane., Supervised Learning: Regression. In the future, the user wants to take ""Supervised Learning: Regression"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fbe8e48,"Previously, the user has taken the following courses: Systems and Application Security, Cybersecurity Compliance Framework & System Administration, Cybersecurity Compliance Framework & System Administration, Web Connectivity and Security in Embedded Systems, Proactive Computer Security. In the future, the user wants to take ""Cyber Attack Countermeasures"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fbf6063,"Previously, the user has taken the following courses: Gut Check: Exploring Your Microbiome, Genomics: Decoding the Universal Language of Life, Language Classification with Naive Bayes in Python, Introduction to Translational Science. In the future, the user wants to take ""Towards language universals through lexical semantics: introduction to lexical and semantic typology"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fc1a7be,"Previously, the user has taken the following courses: Python Data Visualization, Machine Learning for Data Analysis, Exploratory Data Analysis, Exploratory Data Analysis, Exploratory Data Analysis, Machine Learning for All. In the future, the user wants to take ""Machine Learning: Classification"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fc33366,"Previously, the user has taken the following courses: Getting Started with Blazor WASM, Entrepreneurship II: Preparing for Launch, The entrepreneur's guide for beginners, Innovation: From Creativity to Entrepreneurship Capstone. In the future, the user wants to take ""Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
